"Green Township United States"
39.9,84.22,306,5,-30,1,1,"SYN"

78.3,105.2,144.3,204.6,235.9,255.9,245.5,232.1,179.8,143.5,80.7,64.4
-3.3,-0.5,4.3,10.2,15.3,21.3,22.8,20.9,18.5,11,5,-1.1
5.1,4.9,5.7,5.2,4,3.9,3.4,3.2,2.8,3.9,4.7,4.9
300	295	3.9	7.7
214	213	3.3	4.1
81	79	2.8	5.2
70	69	2.8	3.1
24	23	2.2	5.2
0	0	1.1	2.6
0	0	0	2.1
0	0	-1.1	3.1
0	0	-1.1	3.1
0	0	-0.6	3.1
0	0	-3.3	3.6
0	0	-1.1	2.1
0	0	-1.7	2.6
0	0	-3.9	2.6
0	0	-3.9	2.1
0	0	-5	1.5
15	13	-2.8	2.6
156	59	0	2.6
347	120	2.2	3.6
565	91	3.3	5.2
722	115	5	6.7
787	131	6.7	3.1
556	252	8.3	7.2
321	315	8.9	5.7
309	306	8.9	4.6
148	144	9.4	4.6
126	122	8.3	4.1
127	125	7.8	3.6
15	15	8.3	4.6
0	0	8.3	5.2
0	0	8.3	2.1
0	0	8.3	2.6
0	0	8.9	2.6
0	0	9.4	4.6
0	0	8.3	8.2
0	0	7.2	8.8
0	0	5	8.8
0	0	4.4	7.7
0	0	3.3	9.3
0	0	2.8	7.2
19	19	1.7	7.7
82	82	0.6	7.7
160	160	1.1	5.7
395	226	1.1	6.2
513	287	3.9	7.2
706	231	4.4	6.7
806	259	5	6.2
821	206	5.6	5.7
718	179	6.7	6.7
603	113	7.8	5.2
444	92	7.8	5.2
234	65	7.2	5.2
53	32	5	4.1
0	0	2.8	3.6
0	0	0.6	2.6
0	0	0	3.6
0	0	1.7	2.6
0	0	0	1.5
0	0	0	1.5
0	0	0	3.6
0	0	0.6	4.6
0	0	0.6	5.2
0	0	0.6	5.7
0	0	0.6	6.2
33	19	0.6	6.2
179	57	2.8	6.7
389	103	5.6	8.2
514	185	8.3	8.2
646	183	10.6	6.7
799	134	11.1	7.2
835	110	12.2	7.2
819	99	13.3	8.8
703	149	13.9	8.2
600	186	14.4	8.2
342	171	15	7.2
212	90	13.9	6.2
51	36	11.1	3.6
0	0	8.3	2.6
0	0	8.9	1.5
0	0	8.3	2.1
0	0	7.8	2.6
0	0	7.2	3.1
0	0	6.1	3.1
0	0	8.3	5.2
0	0	7.2	2.6
0	0	6.7	3.6
0	0	6.1	3.6
0	0	5	3.6
27	23	6.1	4.6
157	71	9.4	7.2
359	112	10.6	7.2
459	193	13.9	7.7
711	178	16.7	8.2
751	214	18.9	7.2
815	256	21.1	7.7
774	253	22.2	8.8
714	266	22.8	7.2
489	267	22.8	8.8
187	163	22.2	8.8
167	112	21.7	7.2
34	33	20	6.2
0	0	18.9	7.2
0	0	18.9	8.2
0	0	7.8	9.3
0	0	7.2	5.2
0	0	7.2	6.7
0	0	6.7	9.8
0	0	5	8.8
0	0	3.9	9.8
0	0	3.9	7.7
0	0	4.4	8.2
0	0	3.9	7.2
19	19	3.9	6.7
68	67	0	6.7
127	124	-0.6	7.2
195	192	-1.1	7.2
173	170	-1.7	6.7
248	245	-1.7	7.7
216	213	-2.2	7.7
254	252	-2.2	8.2
198	196	-2.2	7.2
314	313	-3.3	9.8
237	237	-3.9	9.3
127	127	-5	10.3
25	25	-6.1	7.7
1	1	-5.6	10.3
0	0	-6.1	10.3
0	0	-6.1	10.3
0	0	-6.7	8.8
0	0	-6.7	11.8
0	0	-7.2	11.3
0	0	-7.8	9.3
0	0	-8.3	8.2
0	0	-8.3	7.7
0	0	-9.4	8.2
0	0	-9.4	8.2
33	25	-8.9	6.2
183	64	-7.8	8.2
399	97	-6.1	8.2
580	118	-5	7.2
758	163	-3.9	6.7
795	212	-2.8	6.2
572	372	-1.7	6.7
433	336	-1.7	6.7
316	247	-1.7	6.7
205	201	-1.1	4.6
167	161	-0.6	7.7
156	118	-2.8	6.2
49	42	-2.8	4.1
1	1	-2.8	3.1
0	0	-3.3	2.6
0	0	-3.9	2.1
0	0	-3.9	1.5
0	0	-5	0
0	0	-5.6	0
0	0	-5.6	0
0	0	-5	0
0	0	-3.9	1.5
0	0	-3.9	1.5
0	0	-4.4	0
40	23	-6.1	0
201	50	-2.8	2.1
415	73	-1.7	3.1
611	95	-0.6	4.1
773	116	0.6	3.1
879	125	2.2	3.1
926	116	4.4	4.6
897	114	5	3.6
812	108	6.1	4.1
664	105	7.2	2.6
474	82	7.8	3.6
237	87	6.7	3.1
63	45	5.6	3.1
1	1	4.4	3.6
0	0	3.3	2.6
0	0	3.9	2.6
0	0	3.3	4.1
0	0	3.9	4.6
0	0	4.4	3.1
0	0	3.9	3.6
0	0	3.3	4.6
0	0	3.3	3.1
0	0	2.2	2.6
0	0	1.7	2.6
28	26	1.7	2.6
90	70	4.4	3.1
281	180	6.7	5.2
384	245	7.8	5.7
642	267	10	5.2
678	285	11.7	5.2
769	275	12.8	3.6
794	252	15	6.2
332	255	15	5.2
344	257	15.6	5.2
325	220	15.6	5.7
96	78	13.3	4.6
21	20	12.8	3.6
0	0	12.2	5.2
0	0	11.7	4.1
0	0	11.1	5.2
0	0	10.6	5.2
0	0	10	4.1
0	0	10.6	5.2
0	0	13.9	4.6
0	0	11.7	6.7
0	0	11.7	6.7
0	0	12.2	4.6
0	0	12.2	3.6
33	25	11.1	2.6
162	73	11.7	3.6
383	96	12.8	3.6
546	140	13.9	2.1
650	264	15	1.5
593	311	17.2	2.1
667	336	16.7	3.1
300	291	16.7	3.1
221	221	17.2	1.5
526	258	18.3	2.6
321	218	16.7	2.1
129	123	16.1	2.1
35	31	15.6	1.5
0	0	13.3	2.6
0	0	12.8	2.6
0	0	13.3	2.1
0	0	13.3	4.1
0	0	11.7	3.6
0	0	11.7	5.7
0	0	11.7	3.6
0	0	11.7	4.1
0	0	11.1	6.2
0	0	10.6	5.2
0	0	10	5.7
19	19	10.6	4.1
69	67	11.1	7.2
138	137	11.7	6.2
212	207	13.3	4.6
303	296	14.4	6.2
398	391	16.7	6.2
344	338	17.2	6.2
798	287	20	6.2
289	283	20	6.2
250	245	20	6.2
125	120	19.4	5.2
110	109	18.3	6.2
23	22	17.8	6.7
1	1	18.3	4.6
0	0	17.8	8.2
0	0	18.3	6.7
0	0	19.4	6.7
0	0	20.6	6.7
0	0	20.6	6.7
0	0	20.6	8.8
0	0	20.6	9.3
0	0	20.6	7.2
0	0	21.7	6.7
0	0	19.4	5.2
15	15	20	6.7
96	96	18.9	7.7
299	241	18.9	6.7
520	139	20	6.7
615	221	21.1	10.3
742	88	22.2	9.8
899	106	22.8	9.8
872	104	23.3	8.2
785	99	24.4	9.3
629	85	24.4	9.3
480	97	23.9	9.8
253	65	23.3	7.7
73	34	22.2	5.2
4	3	19.4	3.1
0	0	18.9	3.6
0	0	17.2	4.1
0	0	16.7	4.6
0	0	13.9	5.2
0	0	12.2	5.2
0	0	11.7	5.7
0	0	10	4.6
0	0	9.4	2.1
0	0	9.4	2.6
0	0	9.4	1.5
22	22	9.4	3.1
101	95	9.4	4.6
147	144	10	3.6
245	244	10	6.2
699	277	11.7	6.2
756	297	13.3	5.2
292	291	16.1	2.6
371	363	16.7	2.1
270	264	17.8	3.6
268	263	18.9	3.1
300	237	19.4	4.6
104	94	18.9	3.6
35	32	19.4	4.6
1	1	17.8	2.6
0	0	17.8	2.1
0	0	17.8	4.1
0	0	17.2	4.6
0	0	17.8	6.2
0	0	18.3	6.7
0	0	18.3	6.7
0	0	18.9	5.7
0	0	18.9	7.2
0	0	19.4	6.2
0	0	20	5.7
24	24	20.6	7.2
63	60	19.4	6.2
197	197	20.6	6.7
283	282	20.6	7.2
295	294	21.7	7.7
324	321	21.7	9.3
452	450	21.7	9.3
411	408	22.2	7.2
379	377	21.7	7.7
333	332	21.7	8.2
140	140	20.6	8.2
89	89	18.9	2.6
46	46	17.8	3.1
6	6	16.1	1.5
0	0	16.1	2.1
0	0	16.1	2.6
0	0	16.1	2.1
0	0	16.7	2.6
0	0	16.7	4.1
0	0	17.2	4.1
0	0	16.7	2.1
0	0	17.2	1.5
0	0	17.2	3.6
0	0	16.7	7.7
9	9	16.7	6.7
84	77	16.7	8.8
96	93	16.7	7.2
152	146	17.8	9.3
772	86	19.4	9.3
866	92	20.6	10.3
643	275	21.1	11.3
641	267	18.9	7.2
320	260	13.3	10.3
351	319	13.3	7.7
200	190	12.8	7.7
128	109	12.2	8.8
57	49	12.2	7.7
4	4	12.2	7.2
0	0	11.7	6.7
0	0	11.7	8.2
0	0	11.1	8.2
0	0	10	7.7
0	0	9.4	7.2
0	0	8.9	7.7
0	0	7.8	5.2
0	0	7.2	4.1
0	0	7.2	3.1
0	0	6.7	3.1
50	29	7.2	3.1
233	62	8.3	6.2
446	88	10	2.6
643	109	12.2	2.1
795	123	14.4	1.5
898	132	16.1	2.1
933	135	17.8	2.6
913	133	18.9	5.2
821	125	19.4	2.6
677	112	20	2.1
488	93	20	2.6
277	67	20	1.5
82	38	17.8	2.1
5	4	16.7	2.1
0	0	14.4	2.1
0	0	12.8	2.1
0	0	11.7	2.6
0	0	12.2	3.1
0	0	9.4	3.6
0	0	8.9	3.6
0	0	8.9	3.6
0	0	9.4	2.6
0	0	8.9	2.1
1	1	7.2	4.1
59	26	9.4	3.1
250	50	12.8	4.1
463	70	16.1	5.2
656	86	19.4	7.7
760	94	21.7	6.7
859	145	22.8	5.7
884	173	23.3	6.7
810	134	23.9	9.3
762	147	23.9	7.2
679	99	23.9	8.2
497	74	23.9	8.2
289	54	23.3	7.2
91	32	22.2	4.1
8	5	20	4.6
0	0	18.3	4.6
0	0	17.8	4.1
0	0	17.8	5.2
0	0	16.7	3.6
0	0	16.7	4.6
0	0	16.7	4.6
0	0	16.1	5.2
0	0	15.6	5.2
0	0	15.6	6.2
2	1	15.6	5.2
37	35	15.6	5.2
171	103	16.7	7.2
175	172	17.8	7.7
198	192	19.4	5.7
173	167	18.3	5.7
193	184	17.8	8.2
400	391	19.4	8.8
376	375	18.9	8.2
373	370	18.9	6.2
283	279	18.9	5.7
233	232	19.4	5.2
146	145	19.4	6.2
62	62	18.9	4.1
5	5	18.3	3.6
0	0	18.3	6.7
0	0	17.8	4.1
0	0	17.8	3.6
0	0	17.8	3.1
0	0	17.8	3.1
0	0	17.8	4.6
0	0	18.3	7.7
0	0	17.8	8.8
0	0	17.2	6.2
1	1	17.2	6.2
41	41	17.2	6.2
116	116	16.7	5.2
210	209	16.1	5.2
179	179	13.9	7.2
358	358	12.8	6.7
398	398	12.8	6.2
442	442	12.2	6.7
426	424	11.1	6.2
360	360	10	7.7
310	310	10	6.2
251	250	9.4	5.2
130	130	9.4	5.7
51	51	8.9	7.2
7	7	8.3	7.7
0	0	8.3	6.2
0	0	7.8	6.2
0	0	7.2	5.2
0	0	7.2	5.2
0	0	6.7	4.1
0	0	6.1	5.2
0	0	5.6	7.7
0	0	5.6	6.2
0	0	5.6	7.2
1	1	5	7.7
29	28	5.6	7.2
125	123	6.1	8.2
161	161	7.2	10.3
251	248	8.3	8.8
312	311	10	7.7
233	229	10.6	9.8
233	228	8.3	8.2
273	269	8.9	8.8
213	211	8.9	7.7
210	210	10	8.8
157	157	11.1	9.3
146	146	11.7	7.7
39	39	12.2	8.2
4	4	12.8	7.2
0	0	13.3	7.2
0	0	13.9	8.2
0	0	13.9	7.7
0	0	13.9	8.8
0	0	13.9	5.2
0	0	14.4	6.7
0	0	14.4	5.2
0	0	15.6	4.6
0	0	15	7.7
1	1	12.8	8.2
40	40	11.1	5.7
114	114	11.7	4.1
218	217	12.2	6.7
390	322	12.2	6.2
278	273	13.3	7.2
624	347	13.3	8.2
423	373	15	6.7
630	389	15.6	7.2
808	180	15.6	7.2
664	144	16.1	8.8
461	132	16.7	8.8
222	120	15.6	9.3
67	54	15	6.2
3	3	13.3	4.1
0	0	13.3	4.6
0	0	13.3	6.2
0	0	12.8	4.6
0	0	13.3	5.2
0	0	12.2	4.1
0	0	12.2	5.2
0	0	12.2	4.1
0	0	12.2	4.1
0	0	12.2	3.1
0	0	10	4.1
21	21	9.4	5.2
93	93	9.4	5.7
403	122	10	5.2
642	119	11.7	7.2
765	134	13.3	7.2
886	143	13.9	7.2
870	159	14.4	6.2
831	226	15	8.8
704	292	15.6	8.2
229	224	13.9	8.2
171	171	12.8	6.2
122	121	12.2	7.2
39	39	11.7	6.2
7	7	10.6	5.2
0	0	9.4	3.6
0	0	9.4	4.1
0	0	9.4	4.1
0	0	8.3	5.7
0	0	8.3	4.6
0	0	8.3	5.2
0	0	7.8	4.6
0	0	7.8	5.2
0	0	7.2	4.1
1	1	7.2	4.1
61	45	8.3	3.6
186	120	8.9	4.6
296	200	10.6	4.6
392	359	10.6	5.7
584	320	10	5.2
601	332	10	6.7
376	295	11.1	7.2
501	340	10	6.7
361	304	9.4	6.7
349	304	10.6	4.6
211	185	10	6.2
177	124	8.9	7.2
87	50	7.8	7.2
5	5	5	4.6
0	0	5	3.1
0	0	4.4	3.6
0	0	6.1	4.6
0	0	5.6	6.7
0	0	5.6	5.2
0	0	4.4	6.2
0	0	3.9	6.7
0	0	2.8	6.2
0	0	1.1	5.2
3	2	-1.1	5.2
74	40	0	5.7
263	73	2.2	5.7
476	102	4.4	6.2
674	124	6.1	6.7
828	140	6.7	8.2
921	149	7.8	7.7
958	152	9.4	7.2
931	150	10	6.7
843	141	11.1	7.2
698	127	11.1	7.2
509	106	11.1	6.2
296	78	10.6	7.2
100	53	8.9	6.2
10	8	6.7	5.2
0	0	5	3.6
0	0	3.9	4.1
0	0	2.8	2.6
0	0	2.8	3.1
0	0	1.7	2.1
0	0	0.6	0
0	0	0.6	0
0	0	0.6	0
0	0	0.6	0
4	4	0.6	0
74	45	2.2	1.5
261	93	4.4	0
477	143	7.2	1.5
675	186	9.4	1.5
828	202	11.7	3.1
929	216	12.8	3.6
958	202	13.3	3.6
929	181	14.4	4.6
841	159	14.4	4.6
691	146	15	5.7
504	118	15.6	5.2
291	86	14.4	3.6
97	52	12.8	4.1
10	9	8.9	2.6
0	0	7.2	2.1
0	0	7.2	2.1
0	0	7.2	1.5
0	0	5.6	1.5
0	0	6.1	2.1
0	0	6.1	2.1
0	0	6.1	2.6
0	0	6.1	2.6
0	0	4.4	3.1
4	4	2.2	2.6
67	51	6.1	3.1
240	107	7.8	3.6
450	155	10	2.6
647	199	12.2	4.1
803	233	13.9	3.6
866	263	15	2.6
905	313	16.1	2.6
923	300	16.7	6.2
824	271	16.7	2.1
630	282	16.7	2.1
470	232	16.1	3.6
211	153	15.6	5.2
91	84	13.9	4.1
9	9	10.6	4.1
0	0	9.4	4.6
0	0	8.3	4.6
0	0	7.2	4.1
0	0	5	3.6
0	0	4.4	3.6
0	0	4.4	3.6
0	0	4.4	0
0	0	4.4	2.6
0	0	4.4	2.1
1	1	5	2.1
43	42	5.6	3.1
167	143	6.1	2.6
328	223	8.9	3.1
386	301	10.6	4.1
762	208	12.8	4.1
740	241	14.4	2.1
724	255	16.1	3.1
830	209	17.2	4.6
619	235	17.8	4.1
514	180	18.3	3.1
415	146	17.8	1.5
258	139	17.2	2.6
68	62	16.1	2.6
11	11	15	3.1
0	0	13.9	2.6
0	0	12.2	3.1
0	0	12.2	3.6
0	0	12.8	3.6
0	0	12.8	3.6
0	0	11.7	2.6
0	0	11.1	3.1
0	0	11.1	4.1
0	0	11.1	6.2
8	7	11.1	6.2
78	56	11.1	6.2
164	126	12.2	4.1
393	203	14.4	6.2
549	272	16.7	7.2
582	367	17.2	6.2
656	327	18.9	7.2
707	348	18.9	7.2
432	355	20	8.2
389	351	20	4.1
283	281	16.1	6.7
130	126	13.9	3.1
84	82	13.9	3.6
31	30	13.3	1.5
7	7	13.3	4.6
0	0	13.3	3.6
0	0	13.9	3.6
0	0	13.3	3.6
0	0	12.8	3.6
0	0	12.8	3.6
0	0	12.2	3.6
0	0	11.7	2.1
0	0	11.7	3.6
0	0	11.1	2.6
6	4	10.6	2.6
60	52	12.8	4.1
244	111	13.9	4.6
174	131	15	6.2
137	133	15.6	4.6
570	400	18.3	5.2
751	334	20.6	5.2
949	238	21.1	3.6
868	185	22.8	4.1
209	198	20	6.2
627	212	20.6	1.5
471	84	22.2	3.6
312	80	21.1	4.6
76	67	18.1	2.4
2	2	15.3	2.6
0	0	13.7	2.6
0	0	12.7	1.9
0	0	12.2	1.8
0	0	11.3	1.5
0	0	9.9	1.1
0	0	9	0.9
0	0	8.7	0.7
0	0	7.1	1.4
0	0	5.8	1.9
7	6	5.8	2.4
82	64	6.7	2.6
131	95	10	4.6
195	165	11.1	2.6
253	244	13.9	5.2
344	339	15	7.2
520	454	17.2	7.2
404	279	18.3	7.2
745	381	20	8.2
454	360	19.4	5.2
329	218	19.4	6.7
364	228	20	6.2
296	101	20	6.7
116	41	18.3	6.2
17	12	15.6	2.6
0	0	14.4	4.1
0	0	10	2.6
0	0	9.4	2.1
0	0	8.9	1.5
0	0	10.6	0
0	0	10	0
0	0	10.6	1.5
0	0	10	2.1
0	0	10	2.6
4	4	8.9	2.6
61	53	10	2.1
210	170	12.8	3.6
200	138	12.2	6.2
423	285	12.8	5.2
634	386	13.9	4.1
393	384	12.2	5.2
511	405	12.8	6.7
414	372	13.3	7.7
210	180	10	7.2
316	312	8.9	8.2
234	232	8.3	6.7
90	89	6.1	5.2
31	31	5.6	4.1
7	7	7.2	3.1
0	0	7.2	5.7
0	0	7.2	5.7
0	0	7.2	4.6
0	0	6.7	5.2
0	0	6.7	3.6
0	0	6.1	3.1
0	0	6.1	4.1
0	0	6.1	5.2
0	0	6.1	4.6
7	7	5.6	4.6
52	52	5.6	4.1
130	112	5.6	6.2
506	87	7.8	7.2
698	105	10	5.2
709	195	11.1	5.2
716	345	11.7	5.7
901	272	13.3	6.2
854	204	13.9	3.1
453	346	13.3	7.2
569	296	15	6.2
422	235	15	5.7
208	117	13.3	5.2
94	60	12.8	6.2
17	13	10.6	4.1
0	0	8.9	5.7
0	0	7.8	4.1
0	0	7.8	3.6
0	0	6.7	4.1
0	0	6.1	3.6
0	0	3.3	3.6
0	0	3.3	2.6
0	0	3.9	3.6
0	0	1.7	3.1
8	8	2.8	3.1
92	51	5	4.6
281	91	8.9	3.6
446	184	11.1	1.5
631	226	13.9	5.7
427	290	15.6	4.1
534	400	16.1	5.2
302	298	16.7	7.2
425	424	16.7	7.2
303	300	16.1	7.2
276	273	16.1	5.2
200	196	16.1	4.1
81	79	12.8	7.7
54	53	11.7	1.5
10	10	11.1	1.5
0	0	11.1	3.1
0	0	8.9	2.6
0	0	10	4.1
0	0	10	4.1
0	0	8.9	3.6
0	0	9.4	4.1
0	0	8.9	4.1
0	0	10	4.6
0	0	10	3.6
5	5	11.1	4.6
57	47	12.8	6.2
153	132	13.3	6.7
201	185	13.9	6.7
203	203	16.1	6.2
273	268	16.7	5.2
208	203	13.3	7.7
225	221	12.8	5.7
436	436	15.6	6.7
346	345	17.8	6.2
272	271	17.8	7.2
148	147	17.2	5.7
82	82	16.1	4.1
66	66	16.1	4.6
8	8	16.7	4.1
0	0	16.7	4.1
0	0	17.2	6.2
0	0	17.8	8.8
0	0	17.8	6.2
0	0	17.8	7.7
0	0	18.3	4.6
0	0	16.7	5.2
0	0	15.6	2.6
0	0	16.1	0
6	6	15	3.1
58	58	14.4	3.1
159	158	15.6	2.1
229	229	16.1	2.1
457	274	17.2	1.5
276	273	18.9	2.6
366	363	17.8	5.7
328	322	17.2	3.1
446	442	17.8	3.1
400	393	17.8	4.6
288	283	18.9	4.1
404	217	19.4	4.6
123	106	18.3	3.6
47	44	17.2	3.1
11	11	16.7	2.1
0	0	16.7	3.1
0	0	15.6	3.6
0	0	15	3.6
0	0	15	4.1
0	0	14.4	4.1
0	0	13.9	3.1
0	0	12.8	5.2
0	0	12.8	4.1
0	0	12.8	4.1
5	5	12.8	4.1
44	43	13.3	5.2
137	135	13.3	5.2
240	239	13.9	5.2
302	300	14.4	5.7
351	350	15.6	6.7
252	249	15.6	5.7
252	252	15	4.1
254	254	14.4	5.2
235	235	14.4	5.2
212	212	14.4	5.2
150	149	14.4	4.1
93	93	14.4	4.6
42	42	13.9	4.6
10	10	13.3	3.6
0	0	13.3	2.6
0	0	13.3	4.6
0	0	12.2	2.6
0	0	12.2	2.1
0	0	12.2	2.1
0	0	11.7	2.1
0	0	11.7	1.5
0	0	11.1	3.1
0	0	10	6.2
8	8	9.4	4.1
39	39	10	3.6
166	152	11.1	2.6
175	172	11.7	3.1
323	322	12.8	2.6
333	318	14.4	2.6
644	311	16.7	5.2
899	196	18.3	5.2
886	201	20	4.6
811	178	20	3.1
626	196	20.6	4.6
467	215	20.6	2.6
258	145	20	4.1
113	62	18.9	2.1
13	12	16.1	0
0	0	14.4	0
0	0	13.3	2.1
0	0	13.9	1.5
0	0	12.8	2.1
0	0	11.7	2.6
0	0	11.1	2.1
0	0	11.7	2.1
0	0	10	2.6
0	0	10	2.6
16	12	10	2.1
116	45	12.8	3.1
317	73	15	2.6
454	117	17.2	4.1
698	164	18.3	5.2
748	255	19.4	2.6
850	260	20	3.1
819	291	19.4	2.1
763	337	20	0
549	414	19.4	1.5
606	204	20.6	0
533	188	21.1	1.5
244	103	20	2.1
134	51	19.4	0
18	18	16.1	2.6
0	0	16.1	2.6
0	0	15	2.1
0	0	14.4	3.1
0	0	12.2	1.5
0	0	12.2	1.5
0	0	11.7	2.1
0	0	12.2	2.1
0	0	12.8	1.5
0	0	11.1	2.6
9	8	11.7	3.6
66	61	13.3	3.1
173	135	15	3.6
456	214	16.7	4.1
652	252	19.4	4.6
792	212	20.6	4.6
925	177	21.1	5.7
965	176	21.7	5.7
923	169	22.2	3.6
485	300	22.8	3.6
675	223	22.8	3.6
209	202	22.2	3.1
174	144	22.2	4.6
75	68	21.1	3.1
15	14	18.9	3.1
0	0	18.3	2.6
0	0	17.2	4.1
0	0	15.6	3.1
0	0	14.4	3.1
0	0	15.6	3.1
0	0	15.6	3.1
0	0	15	3.1
0	0	15.6	4.1
0	0	15.6	3.6
6	6	15.6	4.1
54	53	16.1	3.1
142	140	16.7	3.6
206	203	17.2	3.6
266	263	18.3	3.1
319	316	19.4	2.1
281	276	18.9	5.2
399	399	19.4	2.6
465	464	19.4	5.2
229	229	17.8	5.7
210	209	16.1	3.6
262	262	16.1	3.6
148	148	16.7	3.1
48	48	16.7	2.6
10	10	16.7	1.5
0	0	16.7	1
0	0	17.2	2.1
0	0	17.2	1.5
0	0	17.2	3.6
0	0	17.2	6.2
0	0	17.2	6.7
0	0	17.2	5.2
0	0	16.1	4.1
0	0	15.6	4.6
8	8	15	2.6
45	44	15.6	3.1
57	55	11.7	7.2
211	208	10	7.7
301	294	8.9	7.2
321	317	7.8	7.7
383	379	8.3	7.7
424	419	7.8	5.7
414	413	8.3	6.2
355	354	10	4.1
554	248	12.2	6.2
255	250	12.2	5.2
133	123	11.7	6.7
59	59	10	5.2
17	17	10	5.2
0	0	8.9	5.2
0	0	8.3	6.7
0	0	7.2	4.6
0	0	7.2	4.6
0	0	6.7	4.1
0	0	6.1	6.7
0	0	6.1	5.7
0	0	6.1	5.2
0	0	6.7	4.6
15	15	6.1	5.2
77	76	6.1	2.6
130	130	6.7	7.7
225	223	8.3	6.7
434	298	10.6	6.2
617	357	12.2	6.2
777	243	12.8	6.2
683	290	13.9	6.2
857	264	15	5.2
801	282	16.1	5.2
648	126	16.7	4.6
442	171	16.7	4.6
332	71	16.7	4.1
147	49	15	2.6
25	17	13.3	0
0	0	11.1	1.5
0	0	11.1	2.1
0	0	8.9	2.6
0	0	7.8	3.1
0	0	7.8	3.1
0	0	7.2	2.6
0	0	7.8	3.1
0	0	6.7	3.1
0	0	8.3	3.6
13	12	7.8	3.1
35	31	9.4	4.6
102	101	13.3	3.6
309	143	16.1	4.1
678	184	17.8	4.1
805	164	19.4	2.6
939	177	20	4.1
972	180	20.6	5.2
937	177	21.7	1.5
850	168	22.2	2.6
717	152	22.8	3.6
532	128	22.2	1.5
328	97	22.2	2.6
126	64	21.1	2.1
19	18	20.6	2.1
0	0	18.3	2.6
0	0	16.7	2.1
0	0	15	2.6
0	0	15	1.5
0	0	15	1.5
0	0	13.3	2.1
0	0	12.8	2.1
0	0	12.2	2.1
0	0	11.7	1.5
18	16	12.2	2.6
101	80	13.9	0
302	146	16.7	2.6
392	300	18.9	3.1
444	288	20	3.1
554	342	21.1	4.1
502	369	21.7	4.1
702	357	22.2	3.1
817	243	23.3	2.1
481	403	23.9	2.1
437	296	23.9	3.6
439	220	23.3	2.1
126	124	22.8	4.1
90	77	21.1	2.6
22	20	18.9	2.6
0	0	18.9	2.6
0	0	17.2	2.6
0	0	16.7	2.6
0	0	16.7	2.6
0	0	16.1	3.1
0	0	15.6	2.6
0	0	14.4	2.6
0	0	13.3	2.6
0	0	13.3	2.6
18	15	13.3	2.1
123	55	15	2.6
289	123	17.8	3.1
421	186	21.1	4.1
514	239	21.7	5.2
638	265	22.8	5.2
886	156	23.3	3.6
825	176	23.9	5.2
904	184	25	4.6
816	153	25.6	7.7
588	231	26.1	7.7
295	286	25	6.7
168	140	19.4	12.4
53	43	21.1	15.4
15	15	18.9	3.1
0	0	17.2	8.2
0	0	16.7	6.2
0	0	16.7	3.6
0	0	15.6	1.5
0	0	15	1.5
0	0	14.4	2.6
0	0	13.3	2.6
0	0	13.3	2.6
0	0	13.3	2.1
16	16	13.3	2.6
108	69	15	2.1
289	121	16.7	2.1
496	167	18.3	1.5
683	201	21.1	0
828	225	23.3	0
924	239	23.9	1.5
954	243	24.4	2.6
928	239	25.6	2.6
838	231	26.1	4.1
699	204	26.7	3.1
516	170	28.3	4.6
310	128	28.3	1.5
123	74	27.2	2.1
22	21	25	2.1
0	0	23.3	1.5
0	0	21.7	2.6
0	0	20.6	3.6
0	0	20	3.6
0	0	19.4	3.1
0	0	18.3	3.1
0	0	17.8	3.1
0	0	17.8	2.6
0	0	17.2	4.1
18	17	17.2	4.1
117	63	19.4	3.1
305	112	20.6	6.2
507	147	22.8	6.2
691	172	24.4	5.2
834	192	26.1	9.3
924	208	26.1	9.3
955	212	26.1	8.2
926	218	27.2	6.2
766	233	27.2	7.7
669	178	27.2	6.2
490	155	27.2	6.2
292	120	27.2	4.1
86	77	24.4	5.2
21	19	23.9	3.6
0	0	22.8	4.1
0	0	21.1	3.6
0	0	21.1	2.6
0	0	20	3.1
0	0	19.4	3.1
0	0	19.4	3.1
0	0	18.9	3.1
0	0	18.3	3.1
0	0	17.8	3.1
14	13	18.9	3.6
102	91	20	5.2
288	99	20.6	6.2
366	181	22.8	6.7
427	321	23.9	7.2
457	381	25	8.2
643	362	25	7.7
800	394	25.6	7.2
924	277	26.7	7.2
904	209	27.2	7.7
252	243	25	6.2
151	146	19.4	8.2
97	91	19.4	5.2
35	35	17.8	3.1
9	9	18.3	2.1
0	0	17.2	3.1
0	0	16.1	2.6
0	0	15.6	2.6
0	0	15.6	2.6
0	0	14.4	2.1
0	0	14.4	2.1
0	0	12.8	2.1
0	0	11.7	2.1
0	0	12.2	0
15	15	12.2	1.5
102	67	13.3	1.5
256	125	13.9	1.5
521	137	16.1	3.1
702	163	17.8	2.1
755	222	19.4	3.1
938	213	20	2.6
959	236	20.6	5.2
906	232	21.1	4.6
798	251	21.1	5.2
750	206	21.7	5.2
450	195	20.6	6.2
323	103	20.6	4.6
132	64	19.4	3.6
26	22	17.2	2.6
0	0	16.1	1.5
0	0	15.6	0
0	0	15	1.5
0	0	15.6	0
0	0	15	1.5
0	0	13.9	0
0	0	12.8	2.6
0	0	11.7	1.5
0	0	10.6	2.1
25	17	11.1	2.6
147	45	13.3	2.1
347	69	15.6	3.1
551	90	17.8	3.6
734	106	19.4	6.2
876	117	19.4	7.7
973	124	19.4	5.2
1004	126	20	5.2
