SITE,ElevenMile_TMY_ACP_,,,,,,,,,,,
COUNTRY,United States,,,,,,,,,,,
LONGITUDE (degrees),-111.6026424,,,,,,,,,,,
LATITUDE (degrees),32.77034159,,,,,,,,,,,
ELEVATION (m),460,,,,,,,,,,,
UTC_OFFSET (hours),-7,,,,,,,,,,,
TYPE,TMY,,,,,,,,,,,
DATASET,Vaisala 2.1.4,,,,,,,,,,,
UNIQUE_ID,mfqtezrxgu3temldga4dgobtgm2wgy,,,,,,,,,,,
CREATION_TIME,2023-07-28 13:57:21 +0000,,,,,,,,,,,
PERIOD,hourly,data represents the period ending mean,,,,,,,,,,
date time,GHI (W m-2),DNI (W m-2),DIF (W m-2),windspeed at 10m (m s-1),winddirection at 10m (degrees),temperature at 2m (degrees C),pressure at 0m (Pa),total precipitable water vapor (cm),albedo (fraction),precipitation (mm),snowfall (mm),snowdepth (mm)
3/12/2047 10:00,565.624,829.273,108.458,1.93243,120.734,20.1802,96033.1,0.813846,0.23975,0,0,0
3/12/2047 11:00,731.43,855.923,144.236,1.32613,114.94,23.7179,96046.1,0.811797,0.23975,0,0,0
3/12/2047 12:00,844.27,909.596,139.124,0.821093,67.7112,25.9701,96027.5,0.815548,0.23975,0,0,0
3/12/2047 13:00,886.033,921.025,141.258,0.754602,350.583,27.483,95992.3,0.822018,0.23975,0,0,0
3/12/2047 14:00,856.546,906.606,144.48,1.08049,301.382,28.87,95922.4,0.816083,0.23975,0,0,0
3/12/2047 15:00,756.502,865.343,145.656,1.42566,288.145,30.1625,95832.6,0.812897,0.239755,0,0,0
3/12/2047 16:00,596.135,837.754,111.716,1.72807,295.518,31.0523,95768.2,0.834375,0.239765,0,0,0
3/12/2047 17:00,392.919,735.506,91.3501,2.12377,308.099,31.3743,95718.6,0.863425,0.23977,0,0,0
3/12/2047 18:00,170.244,475.379,62.6522,2.39676,316.354,31.3454,95685.2,0.886253,0.23977,0,0,0
3/12/2047 19:00,13.6501,51.1526,10.6078,2.29813,328.124,30.5705,95695.3,0.898073,0.23977,0,0,0
3/12/2047 20:00,0,0,0,2.17198,355.196,28.3248,95731.1,0.894312,0.23977,0,0,0
3/12/2047 21:00,0,0,0,2.27868,20.6822,25.4972,95778.9,0.888404,0.23977,0,0,0
3/12/2047 22:00,0,0,0,2.35206,23.3344,23.3233,95832.6,0.896415,0.23977,0,0,0
3/12/2047 23:00,0,0,0,2.38501,27.1152,21.5581,95869.4,0.917716,0.23977,0,0,0
3/13/2047 0:00,0,0,0,2.2054,54.715,20.032,95891.1,0.942553,0.23977,0,0,0
3/13/2047 1:00,0,0,0,2.96407,103.999,20.3947,95736.2,1.19226,0.23977,0,0,0
3/13/2047 2:00,0,0,0,2.74602,100.705,19.6119,95728.8,1.21211,0.23977,0,0,0
3/13/2047 3:00,0,0,0,2.61421,91.3811,18.4531,95699.7,1.22816,0.239775,0,0,0
3/13/2047 4:00,0,0,0,2.63247,82.9667,17.041,95656.6,1.24203,0.239785,0,0,0
3/13/2047 5:00,0,0,0,2.76389,83.355,16.0919,95639.6,1.2472,0.23979,0,0,0
3/13/2047 6:00,0,0,0,2.75569,88.159,15.7385,95647.4,1.23821,0.23979,0,0,0
3/13/2047 7:00,6.22286,29.6253,4.86787,2.70601,92.0392,15.7019,95661.3,1.22033,0.23979,0,0,0
3/13/2047 8:00,124.69,295.58,66.2443,2.96854,96.0835,15.9424,95687.1,1.20364,0.23979,0,0,0
3/13/2047 9:00,349.56,682.147,89.6413,3.48511,102.209,17.1748,95717.2,1.19846,0.23979,0,0,0
3/13/2047 10:00,555.957,795.432,114.585,3.78354,112.674,19.6451,95724.1,1.1939,0.23979,0,0,0
3/13/2047 11:00,720.994,855.562,130.063,3.52587,131.102,22.2429,95698.6,1.18048,0.23979,0,0,0
3/13/2047 12:00,822.461,842.663,167.498,2.88261,161.692,24.091,95646.9,1.16818,0.23979,0,0,0
3/13/2047 13:00,668.862,267.888,451.613,2.51407,201.727,25.405,95574.6,1.16217,0.23979,0,0,0
3/13/2047 14:00,678.624,481.886,294.014,2.73964,237.348,26.5443,95489.5,1.16094,0.23979,0,0,0
3/13/2047 15:00,277.937,1.23817,277.104,3.3423,260.195,27.1596,95416,1.17217,0.239798,0,0,0
3/13/2047 16:00,316.805,103.853,262.307,3.8258,272.44,27.1097,95372.3,1.19493,0.239813,0,0,0
3/13/2047 17:00,326.397,350.806,171.251,3.39756,273.239,26.923,95319.2,1.19861,0.23982,0,0,0
3/13/2047 18:00,89.7314,20.3314,85.2051,2.37509,264.493,26.678,95250.2,1.15765,0.23982,0,0,0
3/13/2047 19:00,12.7512,29.2272,10.6994,1.97239,259.731,25.6895,95217.4,1.09137,0.23982,0,0,0
3/13/2047 20:00,0,0,0,2.15127,261.981,23.7934,95227.4,1.04134,0.23982,0,0,0
3/13/2047 21:00,0,0,0,2.43749,254.222,21.9221,95270.3,1.02577,0.23982,0,0,0
3/13/2047 22:00,0,0,0,3.41974,238.574,20.7861,95344.2,1.03922,0.23982,0,0,0
3/13/2047 23:00,0,0,0,4.91648,231.7,20.1338,95421.4,1.05982,0.23982,0,0,0
3/14/2047 0:00,0,0,0,5.41299,229.62,19.6443,95473.9,1.06579,0.23982,0,0,0
3/14/2047 1:00,0,0,0,4.65319,222.377,19.2133,95490.7,1.05685,0.23982,0,0,0
3/14/2047 2:00,0,0,0,3.7441,209.744,18.5738,95491.6,1.04692,0.23982,0,0,0
3/14/2047 3:00,0,0,0,3.05418,202.313,17.5929,95499.7,1.06684,0.239823,0,0,0
3/14/2047 4:00,0,0,0,2.61384,204.806,16.4389,95509.9,1.11243,0.239828,0,0,0
3/14/2047 5:00,0,0,0,2.74045,205.924,15.5073,95532.1,1.13694,0.23983,0,0,0
3/14/2047 6:00,0,0,0,3.12029,204.345,15.044,95574.6,1.14229,0.23983,0,0,0
3/14/2047 7:00,5.01993,7.62688,4.60362,3.25148,205.867,14.8738,95633.4,1.15454,0.23983,0,0,0
3/14/2047 8:00,105.159,192.35,74.5484,3.2178,208.28,15.227,95716.6,1.17496,0.23983,0,0,0
3/14/2047 9:00,157.194,1.12533,156.818,3.17698,215.526,16.5438,95809.5,1.19834,0.23983,0,0,0
3/14/2047 10:00,391.565,176.246,285.796,3.0338,233.437,18.5145,95888.4,1.22228,0.23983,0,0,0
3/14/2047 11:00,553.491,319.097,340.136,2.80386,258.276,20.5603,95938.5,1.24906,0.23983,0,0,0
3/14/2047 12:00,310.894,1.66526,309.639,2.56104,280.946,22.0512,95951.9,1.27888,0.23983,0.012398,0,0
3/14/2047 13:00,694.216,383.711,380.901,2.33737,288.428,22.7779,95937.3,1.30713,0.23983,0,0,0
3/14/2047 14:00,803.501,690.443,254.17,2.27483,281.872,23.4095,95890.4,1.3259,0.23983,0.035286,0,0
3/14/2047 15:00,621.844,421.91,328.66,2.15345,271.129,23.9712,95831.7,1.34043,0.23984,0,0,0
3/14/2047 16:00,587.655,783.584,130.112,1.89901,273.608,24.0698,95811.6,1.35883,0.23986,0,0,0
3/14/2047 17:00,386.233,683.076,102.177,1.98222,298.391,23.9471,95814.2,1.36202,0.23987,0,0,0
3/14/2047 18:00,166.827,405.012,73.0092,2.2501,321.611,23.6558,95815.8,1.3399,0.23987,0,0,0
3/14/2047 19:00,14.3239,43.8901,11.3833,2.16006,358.371,22.7443,95841.5,1.30788,0.23987,0,0,0
3/14/2047 20:00,0,0,0,1.88187,40.8681,20.9011,95893.2,1.27624,0.23987,0,0,0
3/14/2047 21:00,0,0,0,1.85024,49.7215,19.5274,95947.6,1.25086,0.23987,0,0,0
3/14/2047 22:00,0,0,0,1.94234,62.0667,18.9804,95986.2,1.24012,0.23987,0,0,0
3/14/2047 23:00,0,0,0,1.95623,95.6736,17.6666,95999.8,1.22607,0.23987,0,0,0
3/15/2047 0:00,0,0,0,1.92231,125.831,16.1142,96009,1.17299,0.23987,0,0,0
3/15/2047 1:00,0,0,0,1.8943,145.246,15.1298,96023.4,1.07695,0.23987,0,0,0
3/15/2047 2:00,0,0,0,1.95423,154.925,14.0998,96022,0.967958,0.23987,0,0,0
3/15/2047 3:00,0,0,0,1.95288,158.207,13.0038,96013.7,0.906193,0.239891,0,0,0
3/15/2047 4:00,0,0,0,1.86935,156.214,12.2716,95999.3,0.889099,0.239931,0,0,0
3/15/2047 5:00,0,0,0,1.87951,152.313,11.8635,95992.9,0.861692,0.23995,0,0,0
3/15/2047 6:00,0,0,0,1.91232,152.003,11.6575,96029,0.839825,0.23995,0,0,0
3/15/2047 7:00,7.47838,24.6828,6.32798,1.82418,155.024,11.5672,96091.3,0.813625,0.23995,0,0,0
3/15/2047 8:00,145.662,432.847,55.9344,1.68399,161.813,12.0536,96152.5,0.763354,0.23995,0,0,0
3/15/2047 9:00,371.746,729.208,87.1794,1.60357,192.35,14.0044,96213.8,0.739374,0.23995,0,0,0
3/15/2047 10:00,583.973,844.16,107.9,1.83815,254.302,17.0015,96276.3,0.751243,0.23995,0,0,0
3/15/2047 11:00,755.435,907.613,120.411,2.74401,309.611,19.841,96314.3,0.736235,0.23995,0,0,0
3/15/2047 12:00,867.855,934.091,132.927,3.75659,329.949,22.0283,96296.4,0.650442,0.23995,0,0,0
3/15/2047 13:00,911.985,946.267,136.49,4.40933,329.963,23.6864,96231.7,0.571795,0.23995,0,0,0
3/15/2047 14:00,886.346,943.724,135.689,5.11071,327.507,25.1134,96154.5,0.574621,0.23995,0,0,0
3/15/2047 15:00,784.578,888.381,148.958,5.86918,325.454,26.2035,96082.9,0.590333,0.239989,0,0,0
3/15/2047 16:00,620.389,856.686,117.756,6.34645,322.58,26.7224,96028,0.564924,0.240064,0,0,0
3/15/2047 17:00,413.423,767.102,92.9128,6.48799,318.649,27.0665,95973.7,0.513396,0.2401,0,0,0
3/15/2047 18:00,184.586,519.932,63.8608,6.22307,315.071,27.4188,95906.1,0.453213,0.2401,0,0,0
3/15/2047 19:00,17.0184,67.4865,12.6668,5.56574,315.503,27.1637,95867.6,0.430113,0.2401,0,0,0
3/15/2047 20:00,0,0,0,5.20883,321.667,26.0126,95896.8,0.465173,0.2401,0,0,0
3/15/2047 21:00,0,0,0,5.33496,331.137,24.6534,95974.2,0.484089,0.2401,0,0,0
3/15/2047 22:00,0,0,0,5.45195,349.669,23.389,96089.3,0.430706,0.2401,0,0,0
3/15/2047 23:00,0,0,0,5.41856,16.3786,22.2902,96234.3,0.355835,0.2401,0,0,0
3/16/2047 0:00,0,0,0,4.63333,31.0066,21.7151,96354.5,0.324545,0.2401,0,0,0
3/16/2047 1:00,0,0,0,3.42392,27.4537,20.789,96425.6,0.330929,0.2401,0,0,0
3/16/2047 2:00,0,0,0,2.97695,26.319,18.8049,96469.4,0.33905,0.2401,0,0,0
3/16/2047 3:00,0,0,0,2.85825,30.1843,16.9277,96500.4,0.346914,0.240141,0,0,0
3/16/2047 4:00,0,0,0,2.67158,28.358,15.9378,96531.3,0.363277,0.240221,0,0,0
3/16/2047 5:00,0,0,0,2.56732,32.048,15.1973,96582.9,0.380968,0.24026,0,0,0
3/16/2047 6:00,0,0,0,2.37592,41.6867,14.4122,96647.8,0.393651,0.24026,0,0,0
3/16/2047 7:00,10.5878,66.0165,7.44259,2.2425,50.1995,13.8654,96698.6,0.398352,0.24026,0,0,0
3/16/2047 8:00,163.122,536.876,52.3315,2.51928,54.9625,14.404,96741.3,0.396948,0.24026,0,0,0
3/16/2047 9:00,394.363,799.963,79.0603,3.12051,50.3475,16.7013,96789.6,0.396962,0.24026,0,0,0
3/16/2047 10:00,607.338,895.909,98.2433,3.70632,41.7779,19.4381,96824.3,0.400344,0.24026,0,0,0
3/16/2047 11:00,776.145,942.441,112.774,4.0977,35.8221,21.2695,96824.7,0.40444,0.24026,0,0,0
3/16/2047 12:00,884.305,956.634,127.639,4.01566,28.2005,22.4381,96785.5,0.40841,0.24026,0,0,0
3/16/2047 13:00,924.074,957.66,135.493,3.83759,16.9098,23.4085,96717.2,0.416033,0.24026,0,0,0
3/16/2047 14:00,893.429,943.294,139.545,4.00189,11.0417,24.2891,96631.4,0.431738,0.24026,0,0,0
3/16/2047 15:00,789.626,888.065,151.653,4.08358,35.2807,24.9142,96535.6,0.458512,0.240296,0,0,0
3/16/2047 16:00,625.891,873.675,110.521,3.77063,52.3116,25.2233,96443.3,0.489542,0.240366,0,0,0
3/16/2047 17:00,417.392,781.161,88.7226,3.20542,18.512,25.2958,96354.8,0.509943,0.2404,0,0,0
3/16/2047 18:00,188.821,554.876,60.7485,2.6217,19.3121,25.1233,96293.2,0.524234,0.2404,0,0,0
3/16/2047 19:00,19.1482,90.6857,12.8784,2.24863,72.8459,24.5013,96275.2,0.545861,0.2404,0,0,0
3/16/2047 20:00,0,0,0,1.91487,108.951,23.0853,96267.8,0.57285,0.2404,0,0,0
3/16/2047 21:00,0,0,0,1.3528,127.087,21.5652,96263.1,0.596843,0.2404,0,0,0
3/16/2047 22:00,0,0,0,0.95117,139.796,19.9582,96267.3,0.613721,0.2404,0,0,0
3/16/2047 23:00,0,0,0,0.99704,152.444,17.351,96264.6,0.619352,0.2404,0,0,0
3/17/2047 0:00,0,0,0,1.3086,162.433,14.9969,96253.6,0.608197,0.2404,0,0,0
3/17/2047 1:00,0,0,0,1.11002,179.799,23.333,95990.6,1.22533,0.2404,0,0,0
3/17/2047 2:00,0,0,0,1.39135,174.624,22.4769,95984.7,1.19721,0.2404,0,0,0
3/17/2047 3:00,0,0,0,1.5753,160.044,20.5492,95966.7,1.16163,0.240441,0,0,0
3/17/2047 4:00,0,0,0,1.71064,148.957,18.1917,95960.3,1.12959,0.240521,0,0,0
3/17/2047 5:00,0,0,0,1.7633,143.289,16.6215,95978.5,1.11951,0.24056,0,0,0
3/17/2047 6:00,0,0,0,1.7601,138.681,15.9691,96014.7,1.12445,0.24056,0,0,0
3/17/2047 7:00,10.0789,44.8532,7.67459,1.83344,133.637,15.7626,96052.3,1.13184,0.24056,0,0,0
3/17/2047 8:00,153.973,447.077,58.1095,2.07311,131.129,16.4154,96092.8,1.14158,0.24056,0,0,0
3/17/2047 9:00,375.637,712.154,90.1768,2.15956,132.409,18.9434,96144.4,1.15008,0.24056,0,0,0
3/17/2047 10:00,582.307,820.17,111.279,1.87913,137.336,22.7793,96188.5,1.15178,0.24056,0,0,0
3/17/2047 11:00,747.435,875.647,126.116,1.532,139.997,26.1224,96197.3,1.14727,0.24056,0,0,0
3/17/2047 12:00,858.06,908.116,134.818,1.16528,123.78,28.301,96168.3,1.13891,0.24056,0,0,0
3/17/2047 13:00,900.246,915.838,141.611,0.829672,110.49,30.0047,96112.9,1.12225,0.24056,0,0,0
3/17/2047 14:00,869.735,912.408,136.466,0.675961,139.066,31.6828,96033.5,1.09495,0.24056,0,0,0
3/17/2047 15:00,768.919,857.053,149.623,0.55945,211.336,32.9196,95946.6,1.0713,0.240596,0,0,0
3/17/2047 16:00,610.675,841.784,110.726,0.512259,283.701,33.4923,95878.1,1.05792,0.240666,0,0,0
3/17/2047 17:00,405.856,700.864,109.316,0.677794,303.908,33.7054,95830.1,1.04466,0.2407,0,0,0
3/17/2047 18:00,185.288,514.86,64.0333,0.919424,301.064,33.6357,95800.9,1.03594,0.2407,0,0,0
3/17/2047 19:00,19.585,94.4196,12.6977,1.24471,337.936,32.7355,95795.9,1.04229,0.2407,0,0,0
3/17/2047 20:00,0,0,0,1.78482,28.4099,30.3828,95816,1.0602,0.2407,0,0,0
3/17/2047 21:00,0,0,0,2.21334,44.5025,27.6115,95856.3,1.07936,0.2407,0,0,0
3/17/2047 22:00,0,0,0,2.0876,67.5962,26.2459,95906.1,1.09749,0.2407,0,0,0
3/17/2047 23:00,0,0,0,1.87293,120.101,25.7797,95958.6,1.12321,0.2407,0,0,0
3/18/2047 0:00,0,0,0,2.04126,165.046,24.3075,96005.9,1.16536,0.2407,0,0,0
3/18/2047 1:00,0,0,0,2.16058,184.931,22.2232,96040.2,1.22156,0.2407,0,0,0
3/18/2047 2:00,0,0,0,2.12408,185.869,21.145,96058.1,1.27291,0.2407,0,0,0
3/18/2047 3:00,0,0,0,2.15167,175.486,20.3293,96057.6,1.2827,0.240739,0,0,0
3/18/2047 4:00,0,0,0,2.28249,161.724,19.0599,96062.3,1.25473,0.240814,0,0,0
3/18/2047 5:00,0,0,0,2.41553,154.149,18.2457,96088.6,1.23691,0.24085,0,0,0
3/18/2047 6:00,0,0,0,2.40741,150.51,17.9434,96117.1,1.22733,0.24085,0,0,0
3/18/2047 7:00,11.8311,58.0095,8.59201,2.31199,147.124,17.6992,96152.3,1.20178,0.24085,0,0,0
3/18/2047 8:00,160.924,471.721,57.7874,2.33652,144.826,18.0439,96202.9,1.16355,0.24085,0,0,0
3/18/2047 9:00,384.225,735.496,86.156,2.38534,145.45,20.3809,96255.3,1.12204,0.24085,0,0,0
3/18/2047 10:00,591.498,836.365,107.468,2.31389,151.855,24.503,96300.4,1.08326,0.24085,0,0,0
3/18/2047 11:00,756.198,888.956,121.53,2.32134,166.428,28.0963,96312,1.04964,0.24085,0,0,0
3/18/2047 12:00,859.371,897.612,141.064,2.46057,186.074,30.2271,96278.9,1.02341,0.24085,0,0,0
3/18/2047 13:00,895.084,887.692,156.346,2.74768,202.345,31.6879,96223.5,1.00659,0.24085,0,0,0
3/18/2047 14:00,863.822,886.45,148.341,3.1698,213.78,32.9998,96145.9,1.00095,0.24085,0,0,0
3/18/2047 15:00,764.13,844.091,151.003,3.35446,224.241,34.176,96045.2,1.04237,0.240891,0,0,0
3/18/2047 16:00,604.663,812.173,119.661,3.26933,233.604,34.9672,95955.3,1.13295,0.240971,0,0,0
3/18/2047 17:00,402.712,713.835,97.4554,3.3522,240.249,35.1632,95900.6,1.20454,0.24101,0,0,0
3/18/2047 18:00,182.58,485.271,66.7504,3.42054,244.827,34.8403,95871.1,1.24085,0.24101,0,0,0
3/18/2047 19:00,19.2999,75.9532,13.7448,3.10744,247.718,33.7828,95865.9,1.25398,0.24101,0,0,0
3/18/2047 20:00,0,0,0,2.89691,248.427,31.5859,95901,1.23994,0.24101,0,0,0
3/18/2047 21:00,0,0,0,3.17552,247.454,29.0934,95960.3,1.20888,0.24101,0,0,0
3/18/2047 22:00,0,0,0,3.36349,244.974,27.3941,96015.6,1.17187,0.24101,0,0,0
3/18/2047 23:00,0,0,0,3.04346,238.865,25.8376,96058.3,1.13733,0.24101,0,0,0
3/19/2047 0:00,0,0,0,2.55965,227.429,23.6235,96077.1,1.1066,0.24101,0,0,0
3/19/2047 1:00,0,0,0,2.22338,213.06,21.6259,96080.3,1.07335,0.24101,0,0,0
3/19/2047 2:00,0,0,0,2.01648,198.502,20.6191,96077.4,1.04063,0.24101,0,0,0
3/19/2047 3:00,0,0,0,1.83286,180.401,19.6085,96058.8,1.03568,0.241046,0,0,0
3/19/2047 4:00,0,0,0,1.67142,158.13,18.1843,96047.3,1.07072,0.241116,0,0,0
3/19/2047 5:00,0,0,0,1.60197,140.6,17.2059,96072,1.1163,0.24115,0,0,0
3/19/2047 6:00,0,0,0,1.6077,133.056,16.7198,96116.2,1.15091,0.24115,0,0,0
3/19/2047 7:00,13.4723,67.7483,9.349,1.65924,133.647,16.5041,96163.6,1.17391,0.24115,0,0,0
3/19/2047 8:00,166.177,492.376,58.2555,1.78278,137.581,16.9746,96217.2,1.1884,0.24115,0,0,0
3/19/2047 9:00,388.843,729.898,89.5877,1.74056,140.164,19.5803,96270.1,1.19813,0.24115,0,0,0
3/19/2047 10:00,595.522,831.93,110.232,1.40452,139.943,24.0879,96311.6,1.20361,0.24115,0,0,0
3/19/2047 11:00,759.314,884.652,123.953,1.17109,131.028,27.7562,96321.5,1.20838,0.24115,0,0,0
3/19/2047 12:00,866.056,912.188,132.191,1.12825,105.817,29.9093,96290.7,1.22065,0.24115,0,0,0
3/19/2047 13:00,904.501,910.1,143.667,1.19581,90.0656,31.4932,96233.4,1.24656,0.24115,0,0,0
3/19/2047 14:00,870.73,891.744,147.72,1.50078,70.1613,32.9356,96155,1.28559,0.24115,0,0,0
3/19/2047 15:00,755.798,794.076,175.55,1.84869,15.7119,34.1341,96056.7,1.32539,0.241191,0,0,0
3/19/2047 16:00,585.524,707.101,160.825,2.09917,333.992,34.7136,95961.3,1.34872,0.241271,0,0,0
3/19/2047 17:00,386.564,593.031,130.669,2.3927,321.794,34.8389,95899.3,1.35021,0.24131,0,0,0
3/19/2047 18:00,172.955,377.338,81.4558,2.5307,323.968,34.7621,95868.1,1.34067,0.24131,0,0,0
3/19/2047 19:00,17.5666,49.0479,13.6791,2.39829,330.247,33.7617,95852.6,1.32863,0.24131,0,0,0
3/19/2047 20:00,0,0,0,2.32996,355.305,31.3927,95857.3,1.31406,0.24131,0,0,0
3/19/2047 21:00,0,0,0,2.52257,31.1973,28.9994,95887.2,1.30782,0.24131,0,0,0
3/19/2047 22:00,0,0,0,2.79205,34.3564,27.2204,95928.7,1.32127,0.24131,0,0,0
3/19/2047 23:00,0,0,0,2.57461,43.2257,25.7767,95955,1.352,0.24131,0,0,0
3/20/2047 0:00,0,0,0,1.75351,87.2551,24.6499,95958.2,1.38955,0.24131,0,0,0
3/20/2047 1:00,0,0,0,1.27228,139.035,23.5175,95947.2,1.4186,0.24131,0,0,0
3/20/2047 2:00,0,0,0,1.57839,173.304,22.6391,95925,1.43061,0.24131,0,0,0
3/20/2047 3:00,0,0,0,1.83957,176.942,21.5133,95899.1,1.42116,0.241346,0,0,0
3/20/2047 4:00,0,0,0,1.7047,163.647,19.9108,95873.3,1.4092,0.241416,0,0,0
3/20/2047 5:00,0,0,0,1.65279,155.476,19.1157,95857.2,1.42273,0.24145,0,0,0
3/20/2047 6:00,0,0,0,1.80643,156.439,19.0057,95867.9,1.44479,0.24145,0,0,0
3/20/2047 7:00,9.32851,13.536,8.54263,1.87799,156.306,18.9483,95906.3,1.45847,0.24145,0,0,0
3/20/2047 8:00,148.918,296.383,76.9801,1.87139,144.322,19.4589,95967.2,1.47097,0.24145,0,0,0
3/20/2047 9:00,372.372,613.791,116.921,1.98555,127.918,21.5891,96029.1,1.4774,0.24145,0,0,0
3/20/2047 10:00,577.804,745.918,138.921,2.06946,127.223,25.3853,96063.5,1.47282,0.24145,0,0,0
3/20/2047 11:00,742.789,816.794,152.432,1.875,143.462,28.9605,96057.8,1.46491,0.24145,0,0,0
3/20/2047 12:00,849.561,856.064,157.381,1.48759,171.133,31.0836,96016.1,1.45457,0.24145,0,0,0
3/20/2047 13:00,890.766,864.857,164.494,1.3229,204.21,32.472,95950.8,1.43149,0.24145,0,0,0
3/20/2047 14:00,861.83,866.034,156.862,1.61243,228.377,33.776,95864.1,1.38983,0.24145,0,0,0
3/20/2047 15:00,760.526,826.164,154.55,2.03858,244.296,34.669,95760.7,1.34864,0.241491,0,0,0
3/20/2047 16:00,600.268,769,136.537,2.44262,254.918,34.9936,95662,1.33886,0.241571,0,0,0
3/20/2047 17:00,398.192,646.777,115.498,3.08449,256.148,35.1907,95589.8,1.37739,0.24161,0,0,0
3/20/2047 18:00,125.859,80.5561,106.128,3.69506,256.13,35.1733,95554.2,1.43297,0.24161,0,0,0
3/20/2047 19:00,18.8667,54.0747,14.8253,3.73538,260.664,34.403,95560.2,1.44652,0.24161,0,0,0
3/20/2047 20:00,0,0,0,3.55831,264.545,32.5581,95608.9,1.44558,0.24161,0,0,0
3/20/2047 21:00,0,0,0,3.57401,262.041,30.2049,95688.8,1.48188,0.24161,0,0,0
3/20/2047 22:00,0,0,0,3.35424,252.46,28.4847,95769.7,1.51226,0.24161,0,0,0
3/20/2047 23:00,0,0,0,2.80351,237.311,26.9963,95822.8,1.49577,0.24161,0,0,0
3/21/2047 0:00,0,0,0,2.36217,215.019,24.9395,95847.8,1.46298,0.24161,0,0,0
3/21/2047 1:00,0,0,0,1.92601,0.615825,19.9975,96105.8,1.63128,0.24161,0,0,0
3/21/2047 2:00,0,0,0,1.57881,302.069,19.4444,96097.2,1.62909,0.24161,0,0,0
3/21/2047 3:00,0,0,0,1.41082,232.673,18.2694,96065,1.63633,0.241649,0,0,0
3/21/2047 4:00,0,0,0,1.46876,168.47,17.1542,96034.7,1.6698,0.241724,0,0,0
3/21/2047 5:00,0,0,0,1.64532,154.644,16.2132,96033.8,1.68312,0.24176,0,0,0
3/21/2047 6:00,0,0,0,1.75634,168.95,15.3538,96063,1.67245,0.24176,0,0,0
3/21/2047 7:00,14.7016,66.3072,10.2098,1.71718,161.867,14.8214,96112.7,1.66229,0.24176,0,0,0
3/21/2047 8:00,167.052,462.46,62.8116,1.49243,138.78,15.293,96167.4,1.64693,0.24176,0,0,0
3/21/2047 9:00,387.006,695.638,96.8412,1.28367,119.246,17.2817,96216.2,1.62333,0.24176,0,0,0
3/21/2047 10:00,593.287,802.826,119.51,1.03181,115.082,20.0348,96254.8,1.59456,0.24176,0,0,0
3/21/2047 11:00,758.234,860.525,134.666,0.733754,161.603,22.5279,96268.7,1.55968,0.24176,0,0,0
3/21/2047 12:00,866.267,893.826,141.806,0.957416,247.666,24.2441,96244.5,1.51643,0.24176,0,0,0
3/21/2047 13:00,907.031,906.021,144.546,1.78565,291.316,25.2574,96186.6,1.47457,0.24176,0,0,0
3/21/2047 14:00,876.236,891.819,148.658,2.59677,293.145,26.1983,96114,1.44925,0.24176,0,0,0
3/21/2047 15:00,777.045,861.424,144.234,3.17484,294.718,27.3296,96042.9,1.40141,0.241801,0,0,0
3/21/2047 16:00,617.407,822.302,120.34,3.55567,300.412,28.1809,95976.4,1.30228,0.241881,0,0,0
3/21/2047 17:00,413.77,723.572,99.3164,3.66128,306.396,28.4847,95927.9,1.20131,0.24192,0,0,0
3/21/2047 18:00,191.272,511.284,67.3977,3.52282,309.868,28.3919,95908.1,1.124,0.24192,0,0,0
3/21/2047 19:00,22.5709,99.715,14.5189,3.0596,315.026,27.5081,95914,1.07021,0.24192,0,0,0
3/21/2047 20:00,0,0,0,2.44559,318.577,25.6595,95946.8,1.04819,0.24192,0,0,0
3/21/2047 21:00,0,0,0,1.93432,337.417,24.1024,95998.9,1.04805,0.24192,0,0,0
3/21/2047 22:00,0,0,0,1.4628,35.1699,22.7665,96049.8,1.0502,0.24192,0,0,0
3/21/2047 23:00,0,0,0,1.37548,98.5597,20.5228,96084.4,1.04782,0.24192,0,0,0
3/22/2047 0:00,0,0,0,1.65871,137.886,18.6922,96100.9,1.05527,0.24192,0,0,0
3/22/2047 1:00,0,0,0,1.89836,163.659,18.163,96117.9,1.08749,0.24192,0,0,0
3/22/2047 2:00,0,0,0,2.15348,180.477,17.7679,96141.4,1.14114,0.24192,0,0,0
3/22/2047 3:00,0,0,0,2.28924,183.712,16.8346,96152.3,1.20798,0.241956,0,0,0
3/22/2047 4:00,0,0,0,2.21589,175.318,15.6164,96154.3,1.26351,0.242026,0,0,0
3/22/2047 5:00,0,0,0,2.10967,163.415,14.6814,96156.3,1.27932,0.24206,0,0,0
3/22/2047 6:00,0,0,0,2.03138,152.306,14.1709,96176.9,1.2684,0.24206,0,0,0
3/22/2047 7:00,16.8945,83.9466,10.9237,2.1582,143.723,13.8286,96226,1.24971,0.24206,0,0,0
3/22/2047 8:00,177.339,508.633,61.1875,2.47042,139.284,14.2282,96276.7,1.22836,0.24206,0,0,0
3/22/2047 9:00,401.567,732.947,92.6808,2.52119,140.495,16.671,96327.7,1.20995,0.24206,0,0,0
3/22/2047 10:00,610.098,835.224,113.546,2.2479,146.793,20.6215,96372,1.19081,0.24206,0,0,0
3/22/2047 11:00,776.215,892.118,125.98,1.91562,156.209,23.9122,96382.1,1.16387,0.24206,0,0,0
3/22/2047 12:00,882.755,919.187,134.157,1.61583,175.859,25.9107,96354.8,1.13354,0.24206,0,0,0
